date,min_lat,max_lat,min_lon,max_lon,avg_brightness,avg_confidence
2025-01-10 14:46:00,26.59448,27.32226,-81.35574,-80.43549,319.51166666666666,56.0
2025-01-10 16:22:00,41.8872,41.8872,-95.92283,-95.92283,304.1,55.0
2025-01-10 16:24:00,29.18644,33.97457,-101.93014,-99.46188,306.16,55.0
2025-01-10 18:00:00,39.56029,42.36079,-122.61549,-120.84966,307.5833333333333,64.33333333333333
2025-01-10 18:02:00,32.57293,34.71759,-118.6879,-114.59908,343.8266666666667,78.06666666666666
2025-01-10 19:42:00,26.01696,29.70732,-82.51543,-80.65996,320.8545454545455,62.303030303030305
2025-01-10 21:22:00,31.68689,33.41336,-115.66595,-99.08949,331.86625000000004,80.0
2025-01-10 21:25:00,34.09848,39.68974,-122.30856,-118.10089,325.60249999999996,66.875
2025-01-11 05:01:00,34.09873,34.1275,-118.55628,-118.503,368.73285714285714,98.85714285714286
2025-01-11 05:03:00,40.35735,41.19128,-123.85017,-121.07689,304.13,58.5
2025-01-11 11:02:00,34.10205,34.13778,-118.55314,-118.49439,357.8494444444445,93.72222222222223
2025-01-11 12:44:00,19.41471,19.41471,-155.26962,-155.26962,307.52,72.0
2025-01-11 17:04:00,31.34191,34.13553,-118.54805,-109.25594,350.1905882352941,85.94117647058823
2025-01-11 20:23:00,26.4751,31.37342,-98.54179,-93.87881,307.5345,51.8
2025-01-11 20:25:00,31.55879,37.64069,-99.71892,-94.25116,308.6182352941176,59.76470588235294
2025-01-11 22:01:00,31.33784,36.42762,-120.95995,-109.26526,352.2395,81.85
2025-01-11 22:03:00,40.05262,40.05262,-123.26704,-123.26704,313.6,74.0
2025-01-11 22:05:00,46.07975,46.08149,-118.79717,-118.78129,324.185,79.5
2025-01-12 02:23:00,31.55175,33.0103,-82.62582,-79.88319,301.105,37.5
2025-01-12 08:24:00,29.99607,30.00931,-90.40917,-90.3917,308.81333333333333,69.33333333333333
2025-01-12 10:04:00,33.41711,33.41861,-110.86565,-110.85412,319.43,93.5
2025-01-12 13:25:00,19.40425,19.4162,-155.28159,-155.27553,310.66333333333336,62.333333333333336
2025-01-12 16:02:00,40.57477,40.57477,-91.73808,-91.73808,307.63,66.0
2025-01-12 16:05:00,29.67586,32.38436,-98.15514,-93.37499,307.5275,59.5
2025-01-12 16:07:00,26.66603,28.05611,-98.79638,-97.43146,301.14,45.0
2025-01-12 17:45:00,33.0141,33.0141,-112.64996,-112.64996,302.1,48.0
2025-01-12 19:21:00,25.53854,27.76985,-82.43195,-80.34242,310.9714285714286,61.42857142857143
2025-01-12 19:23:00,29.9575,34.64687,-83.6531,-77.28506,307.9533333333333,60.5
2025-01-12 19:25:00,34.63226,34.63226,-87.08524,-87.08524,301.04,44.0
2025-01-12 21:01:00,32.20605,32.95302,-101.84738,-100.42174,302.93,54.0
2025-01-12 21:03:00,34.67023,34.68195,-98.37439,-98.37276,319.115,77.5
2025-01-12 22:44:00,40.05747,40.05747,-123.26872,-123.26872,303.41,56.0
2025-01-13 00:17:00,19.40669,19.40669,-155.27937,-155.27937,312.62,51.0
2025-01-13 03:04:00,35.64457,35.64457,-89.93375,-89.93375,310.32,80.0
2025-01-13 07:56:00,19.40626,19.40778,-155.29561,-155.28328,317.65999999999997,86.5
2025-01-13 10:40:00,43.0294,43.0294,-115.72575,-115.72575,300.78,33.0
2025-01-13 15:05:00,38.06253,38.06253,-77.32624,-77.32624,300.59,39.0
2025-01-13 15:07:00,26.19551,27.39216,-81.89471,-80.44005,318.97352941176473,70.70588235294117
2025-01-13 16:41:00,40.90791,40.90791,-97.57963,-97.57963,308.43,67.0
2025-01-13 16:43:00,31.75366,34.69128,-111.24005,-96.72553,319.41909090909087,65.81818181818181
2025-01-13 18:21:00,36.14452,39.69621,-121.82742,-121.08475,306.47999999999996,59.8
2025-01-13 20:01:00,26.30042,26.30254,-80.92925,-80.90806,321.54,74.0
2025-01-13 20:04:00,19.41081,34.90222,-155.28009,-85.94256,314.4825,66.58333333333333
2025-01-13 20:06:00,42.89132,42.89132,-102.66122,-102.66122,310.52,40.0
2025-01-13 21:42:00,33.20717,34.04578,-117.30651,-110.85545,311.14250000000004,63.375
2025-01-13 21:44:00,34.59542,42.13028,-123.18739,-117.93442,310.43600000000004,66.0
2025-01-14 05:25:00,34.23608,34.23919,-119.22413,-119.19688,349.92600000000004,97.2
2025-01-14 15:45:00,33.22811,34.04461,-88.57008,-83.34029,305.78999999999996,60.666666666666664
2025-01-14 15:48:00,29.68541,32.37653,-94.77436,-82.56779,304.9,59.75
2025-01-14 17:24:00,31.49204,33.41731,-110.80033,-102.6294,309.424,63.8
2025-01-14 19:04:00,28.61651,35.78373,-82.7765,-77.66956,308.71130434782606,62.0
2025-01-14 20:44:00,31.56795,34.43802,-103.30654,-96.36282,310.04375,61.0625
2025-01-14 20:46:00,46.52987,46.5346,-112.06045,-112.05275,312.305,66.0
2025-01-14 22:22:00,36.16782,36.16782,-121.12462,-121.12462,320.38,80.0
2025-01-14 22:24:00,37.38259,42.33013,-123.74181,-116.06998,310.7948148148148,62.851851851851855
2025-01-15 02:45:00,28.67711,28.67711,-82.02583,-82.02583,305.71,65.0
2025-01-15 04:27:00,45.2598,47.17911,-117.78766,-109.10801,311.7583333333333,76.83333333333333
2025-01-15 07:37:00,19.40425,19.41596,-155.29054,-155.27283,313.91499999999996,85.75
2025-01-15 14:46:00,35.68573,35.68573,-82.50755,-82.50755,302.46,52.0
2025-01-15 14:48:00,26.80429,26.80429,-80.58201,-80.58201,323.09,66.0
2025-01-15 16:24:00,34.95612,37.18478,-100.92781,-97.86784,307.41,60.0
2025-01-15 16:26:00,30.69077,32.71976,-101.82435,-96.61385,313.49642857142857,66.14285714285714
2025-01-15 18:02:00,39.47081,45.26087,-123.2686,-117.78282,316.0228571428571,71.71428571428571
2025-01-15 18:04:00,34.05156,37.90123,-121.68677,-114.31042,315.283,57.7
2025-01-15 19:42:00,26.58792,26.99375,-81.17322,-80.7349,326.6466666666667,78.0
2025-01-15 19:44:00,30.36972,35.68368,-89.80267,-79.13407,316.6532098765432,68.48148148148148
2025-01-15 19:46:00,19.41152,19.41329,-155.2787,-155.26414,317.65999999999997,52.5
2025-01-15 21:22:00,31.93717,33.1701,-100.78642,-99.35375,314.15000000000003,65.33333333333333
2025-01-15 21:25:00,35.21144,39.6212,-116.07434,-104.95816,324.1714285714285,76.28571428571429
2025-01-15 21:27:00,42.21489,46.7777,-120.01733,-109.05688,318.4783333333333,49.5
2025-01-16 00:37:00,21.10535,21.10535,-157.03151,-157.03151,311.06,23.0
2025-01-16 03:25:00,31.44865,31.94365,-99.35957,-95.74474,309.7833333333333,76.33333333333333
2025-01-16 03:27:00,38.15044,41.90122,-95.93584,-93.97156,304.29499999999996,54.0
2025-01-16 03:29:00,46.39458,46.39458,-95.60758,-95.60758,310.75,81.0
2025-01-16 05:08:00,41.87769,41.88333,-123.38207,-123.37408,308.875,70.0
2025-01-16 08:17:00,19.40153,19.40638,-155.31966,-155.26608,361.94000000000005,100.0
2025-01-16 12:46:00,19.39272,19.42347,-155.2999,-155.27341,359.4581818181818,81.81818181818181
2025-01-16 15:26:00,30.06748,34.82055,-88.28115,-78.96424,312.6867857142857,67.10714285714286
2025-01-16 15:28:00,26.70525,26.83923,-81.01284,-80.59277,304.13,52.0
2025-01-16 17:04:00,32.21377,42.3936,-111.11256,-101.84005,309.56800000000004,65.6
2025-01-16 17:06:00,28.79427,32.06656,-109.94059,-100.4841,308.47249999999997,63.25
2025-01-16 18:42:00,39.54992,40.02246,-123.25433,-121.35506,302.2266666666667,46.666666666666664
2025-01-16 18:47:00,33.1349,38.51789,-82.28709,-78.14627,305.04333333333335,52.166666666666664
2025-01-16 20:23:00,29.38856,34.63141,-98.78963,-84.02756,309.2670689655173,58.60344827586207
2025-01-16 20:25:00,35.44809,38.42887,-105.12743,-92.49599,308.54900000000004,58.5
2025-01-16 20:27:00,39.00713,42.38239,-105.369,-104.97456,301.6,40.5
2025-01-16 22:01:00,33.1314,33.28006,-115.51817,-115.48097,323.69,56.666666666666664
2025-01-16 22:03:00,35.21272,39.85114,-122.95892,-111.89126,303.0872727272727,50.27272727272727
2025-01-16 22:05:00,40.01927,43.06081,-123.86996,-119.02183,316.4264285714285,68.57142857142857
2025-01-16 22:07:00,45.1141,46.65886,-122.22903,-113.45223,310.835,39.25
2025-01-17 02:25:00,28.96653,28.97376,-82.23234,-82.21771,311.83666666666664,75.66666666666667
2025-01-17 04:06:00,39.00528,39.00528,-104.96696,-104.96696,301.64,43.0
2025-01-17 04:08:00,44.73265,46.33714,-105.11586,-104.76082,308.31,74.0
2025-01-17 13:25:00,19.41678,19.42509,-155.2877,-155.26233,312.545,61.0
2025-01-17 16:07:00,29.88709,33.93379,-88.57541,-81.36111,309.1579411764706,62.5
2025-01-17 17:45:00,32.04554,36.21588,-121.18736,-109.61417,320.8522222222222,70.66666666666667
2025-01-17 19:23:00,27.07369,31.07423,-85.6224,-81.54536,306.9130769230769,56.07692307692308
2025-01-17 19:25:00,30.72903,35.69139,-87.59361,-78.31599,313.023971291866,64.7846889952153
2025-01-17 19:27:00,35.25382,42.1768,-88.52177,-79.33062,313.3833333333333,66.6
2025-01-17 19:29:00,19.38964,19.40052,-155.28047,-155.27319,370.415,58.5
2025-01-17 21:03:00,34.03513,34.03665,-101.37295,-101.36002,305.375,58.5
2025-01-17 21:05:00,38.79518,40.14538,-106.81876,-99.12848,314.84999999999997,64.25
2025-01-18 07:58:00,19.39242,19.41481,-155.32472,-155.27187,373.86375000000004,87.875
2025-01-18 12:27:00,19.39275,19.42374,-155.311,-155.24557,360.8772727272727,95.63636363636364
2025-01-18 15:09:00,27.76494,27.77337,-81.87202,-81.86912,327.83000000000004,68.0
2025-01-18 16:47:00,29.12392,29.13806,-95.25419,-95.2469,301.69,31.666666666666668
2025-01-18 16:49:00,26.34385,26.34385,-98.31253,-98.31253,306.17,60.0
2025-01-18 18:23:00,36.43178,36.4352,-120.9659,-120.94875,304.8466666666667,52.0
2025-01-18 20:04:00,29.13716,32.92878,-98.55342,-89.24633,304.8522222222222,54.666666666666664
2025-01-18 20:08:00,19.39194,19.41843,-155.2877,-155.26752,377.52571428571434,91.14285714285714
2025-01-18 21:44:00,33.21016,38.89872,-121.59092,-110.86147,312.35625000000005,63.625
2025-01-18 21:46:00,44.3548,44.3548,-120.72696,-120.72696,300.71,41.0
2025-01-19 03:44:00,28.0599,28.0599,-97.44258,-97.44258,303.92,58.0
2025-01-19 06:58:00,19.395,19.42,-155.30527,-155.25818,328.62666666666667,100.0
2025-01-19 13:08:00,19.39679,19.41688,-155.29416,-155.26379,337.50333333333333,80.0
2025-01-19 15:50:00,29.99843,29.99843,-90.40537,-90.40537,305.55,0.0
2025-01-19 17:26:00,33.41782,33.41972,-110.86288,-110.85123,311.685,70.0
2025-01-19 20:42:00,27.46442,28.05977,-97.59084,-97.43536,324.89,75.75
2025-01-19 20:44:00,29.73987,37.3387,-101.82919,-92.52897,306.305,38.5
2025-01-19 20:46:00,19.41638,19.41638,-155.29182,-155.29182,317.42,63.0
2025-01-19 22:24:00,40.04589,40.0475,-123.23932,-123.22604,307.67499999999995,66.0
2025-01-19 23:58:00,19.41052,19.41828,-155.29953,-155.26497,320.0833333333333,52.333333333333336
2025-01-20 02:47:00,33.0135,33.0135,-79.88267,-79.88267,301.31,40.0
2025-01-20 07:39:00,19.39823,19.41848,-155.29431,-155.27571,334.53333333333336,93.16666666666667
2025-01-20 08:45:00,33.44616,33.44616,-88.57069,-88.57069,305.49,64.0
2025-01-20 14:48:00,33.08128,33.08325,-81.97211,-81.94682,305.94500000000005,55.0
2025-01-20 16:28:00,31.72193,32.78128,-94.64333,-94.04165,302.835,52.5
2025-01-20 18:04:00,40.0357,42.3356,-123.74139,-119.98676,320.38,76.8
2025-01-20 18:06:00,33.77226,33.77226,-116.90211,-116.90211,300.71,39.0
2025-01-20 19:44:00,27.2352,34.71621,-92.83079,-79.34409,322.2938,69.2
2025-01-20 19:49:00,19.40222,19.4126,-155.29089,-155.26337,331.9125,73.5
2025-01-20 21:25:00,32.96874,33.41734,-117.06064,-110.86159,304.78666666666663,52.666666666666664
2025-01-20 21:27:00,40.02028,42.3131,-123.22725,-119.98977,305.8466666666667,55.0
2025-01-20 21:29:00,47.36421,47.36421,-117.55837,-117.55837,310.7,61.0
2025-01-21 00:37:00,19.40923,19.41058,-155.27919,-155.26996,318.985,49.5
2025-01-21 08:20:00,19.41089,19.41089,-155.29047,-155.29047,312.47,79.0
2025-01-21 11:04:00,33.29826,33.31316,-117.15979,-117.14159,305.59,53.0
2025-01-21 12:46:00,19.40567,19.40567,-155.28014,-155.28014,334.3,100.0
2025-01-21 17:06:00,32.68981,34.23935,-105.61137,-103.27748,304.39,58.5
2025-01-21 17:09:00,33.41586,33.42324,-110.86906,-110.8576,310.5933333333333,56.333333333333336
2025-01-21 18:45:00,38.27824,42.22549,-123.73625,-119.99697,304.89,31.4
2025-01-21 20:25:00,29.42217,34.08897,-99.52479,-91.55811,314.0446153846154,63.30769230769231
2025-01-21 20:27:00,37.43177,38.54215,-96.83978,-94.5414,305.59499999999997,61.5
2025-01-21 22:03:00,37.13693,37.13693,-119.2735,-119.2735,300.66,0.0
2025-01-21 22:05:00,37.43024,40.49572,-123.75127,-121.18102,311.91764705882355,67.17647058823529
2025-01-21 22:07:00,43.79105,45.11963,-124.04689,-120.58835,321.3016666666667,71.33333333333333
2025-01-22 01:17:00,19.40423,19.40423,-155.28682,-155.28682,314.52,46.0
2025-01-22 04:06:00,27.80985,27.80985,-97.59612,-97.59612,327.68,100.0
2025-01-22 04:08:00,33.41938,33.41938,-110.87097,-110.87097,301.01,36.0
2025-01-22 16:09:00,27.80647,37.82641,-97.95811,-93.02111,314.0233333333333,69.83333333333333
2025-01-22 17:45:00,42.42258,44.64402,-121.2599,-120.00616,313.09000000000003,72.8
2025-01-22 17:47:00,32.99388,38.65406,-120.94666,-110.19912,308.84749999999997,59.875
2025-01-22 19:25:00,31.59779,31.59779,-82.59313,-82.59313,309.89,0.0
2025-01-22 19:27:00,33.32616,35.35202,-88.59623,-87.35685,308.125,65.5
2025-01-22 19:29:00,19.40907,19.40907,-155.27412,-155.27412,325.79,77.0
2025-01-22 21:01:00,27.81006,27.81188,-97.60329,-97.58633,308.155,65.5
2025-01-22 21:03:00,29.09837,34.70835,-98.37358,-94.93922,307.69500000000005,55.6
2025-01-22 21:05:00,33.42105,36.39349,-111.86269,-97.48948,332.48333333333335,74.26666666666667
2025-01-22 21:08:00,41.12241,41.13454,-99.38644,-99.36131,307.54333333333335,64.0
2025-01-22 21:10:00,45.83556,45.83556,-113.06605,-113.06605,371.22,100.0
2025-01-22 22:44:00,34.48985,40.3839,-123.07279,-118.5398,341.35433333333344,75.1
2025-01-23 00:20:00,19.40234,19.40353,-155.29099,-155.284,321.335,38.0
2025-01-23 04:48:00,34.47546,38.14371,-120.00955,-118.58219,311.08875,71.375
2025-01-23 08:02:00,19.40183,19.41445,-155.29883,-155.28378,408.65333333333336,100.0
2025-01-23 10:45:00,38.138,38.138,-119.99454,-119.99454,305.48,64.0
2025-01-23 12:27:00,19.40306,19.40603,-155.28723,-155.25813,397.96,100.0
2025-01-23 16:49:00,30.68521,32.19216,-103.27663,-95.64231,311.0625,68.25
2025-01-23 18:23:00,44.52382,44.52382,-120.27075,-120.27075,308.26,67.0
2025-01-23 18:25:00,39.29398,42.12156,-123.29027,-119.50335,308.74,64.25
2025-01-23 18:28:00,34.5597,38.97766,-121.98347,-118.60463,313.31000000000006,30.2
2025-01-23 20:04:00,29.75949,34.09496,-98.36313,-87.29383,311.96020408163264,64.87755102040816
2025-01-23 20:06:00,33.70033,37.22354,-97.47041,-88.00223,329.4586956521739,72.69565217391305
2025-01-23 20:08:00,40.87684,41.90471,-105.51096,-95.93327,313.31,52.666666666666664
2025-01-23 20:10:00,19.39605,19.40649,-155.29533,-155.28555,373.8766666666666,86.66666666666667
2025-01-23 21:44:00,32.81848,34.71868,-118.29798,-110.85984,322.25666666666666,65.66666666666667
2025-01-23 21:46:00,38.6376,42.12441,-123.10845,-116.23023,315.2566666666666,67.6
